dataset,record_id,event_id,event_start,peak_date,split,t_days_since_peak,T_s,h_m,pressure_head_cm,pre_event_head_cm,peak_head_cm,event_amplitude_cm,rain_mm_day,event_rain_7d_mm,displacement_increment_30d_cm,R_obs
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,7.0,604800.0,1.79,136.1,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,0.2961672473867583
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,8.0,691200.0,1.79,135.0,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,0.21951219512195017
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,9.0,777600.0,1.79,135.1,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,0.22648083623693235
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,10.0,864000.0,1.79,135.3,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,0.24041811846689873
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,11.0,950400.0,1.79,135.5,131.85000000000002,146.2,14.349999999999966,4.060000000000059,92.96999999999991,0.3999999999999999,0.25435540069686313
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,12.0,1036800.0,1.79,134.2,131.85000000000002,146.2,14.349999999999966,1.7799999999999727,92.96999999999991,0.3999999999999999,0.1637630662020886
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,13.0,1123200.0,1.79,135.65,131.85000000000002,146.2,14.349999999999966,9.649999999999977,92.96999999999991,0.3999999999999999,0.2648083623693374
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,14.0,1209600.0,1.79,134.1,131.85000000000002,146.2,14.349999999999966,1.0199999999999818,92.96999999999991,0.3999999999999999,0.1567944250871064
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,15.0,1296000.0,1.79,133.4,131.85000000000002,146.2,14.349999999999966,19.56000000000006,92.96999999999991,0.3999999999999999,0.10801393728222904
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,16.0,1382400.0,1.79,136.9,131.85000000000002,146.2,14.349999999999966,0.7599999999999909,92.96999999999991,0.3999999999999999,0.35191637630661987
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,17.0,1468800.0,1.79,135.1,131.85000000000002,146.2,14.349999999999966,7.6200000000000045,92.96999999999991,0.3999999999999999,0.22648083623693235
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,18.0,1555200.0,1.79,149.0,131.85000000000002,146.2,14.349999999999966,19.299999999999955,92.96999999999991,0.3999999999999999,1.1951219512195135
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,19.0,1641600.0,1.79,142.8,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,0.7630662020905934
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,20.0,1728000.0,1.79,140.95,131.85000000000002,146.2,14.349999999999966,8.379999999999995,92.96999999999991,0.3999999999999999,0.6341463414634138
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,21.0,1814400.0,1.79,137.7,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,0.40766550522647943
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,22.0,1900800.0,1.79,133.3,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,0.10104529616724683
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,23.0,1987200.0,1.79,130.75,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,-0.07665505226481013
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,24.0,2073600.0,1.79,127.9,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,-0.2752613240418137
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,25.0,2160000.0,1.79,125.9,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,-0.4146341463414656
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,26.0,2246400.0,1.79,122.2,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,-0.6724738675958218
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,27.0,2332800.0,1.79,120.3,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,-0.8048780487804915
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,28.0,2419200.0,1.79,119.85,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,-0.8362369337979134
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,29.0,2505600.0,1.79,119.3,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,-0.8745644599303174
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,30.0,2592000.0,1.79,117.85,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,-0.9756097560975653
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,0.0,0.0,1.79,133.7,119.57499999999999,133.7,14.125,24.13000000000011,159.25999999999988,72.39999999999999,1.0
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,1.0,86400.0,1.79,132.5,119.57499999999999,133.7,14.125,21.84999999999991,159.25999999999988,72.39999999999999,0.9150442477876114
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,2.0,172800.0,1.79,132.05,119.57499999999999,133.7,14.125,3.550000000000182,159.25999999999988,72.39999999999999,0.8831858407079662
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,3.0,259200.0,1.79,132.4,119.57499999999999,133.7,14.125,9.659999999999854,159.25999999999988,72.39999999999999,0.9079646017699127
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,4.0,345600.0,1.79,130.5,119.57499999999999,133.7,14.125,11.170000000000073,159.25999999999988,72.39999999999999,0.7734513274336291
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,5.0,432000.0,1.79,128.1,119.57499999999999,133.7,14.125,14.730000000000018,159.25999999999988,72.39999999999999,0.60353982300885
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,6.0,518400.0,1.79,125.8,119.57499999999999,133.7,14.125,3.5599999999999454,159.25999999999988,72.39999999999999,0.44070796460177053
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,7.0,604800.0,1.79,125.6,119.57499999999999,133.7,14.125,0.5099999999999909,159.25999999999988,72.39999999999999,0.4265486725663721
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,8.0,691200.0,1.79,125.8,119.57499999999999,133.7,14.125,10.410000000000082,159.25999999999988,72.39999999999999,0.44070796460177053
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,9.0,777600.0,1.79,125.3,119.57499999999999,133.7,14.125,13.460000000000036,159.25999999999988,72.39999999999999,0.40530973451327496
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,10.0,864000.0,1.79,127.2,119.57499999999999,133.7,14.125,1.2699999999999818,159.25999999999988,72.39999999999999,0.5398230088495586
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,11.0,950400.0,1.79,127.7,119.57499999999999,133.7,14.125,19.049999999999955,159.25999999999988,72.39999999999999,0.5752212389380541
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,12.0,1036800.0,1.79,127.7,119.57499999999999,133.7,14.125,1.2699999999999818,159.25999999999988,72.39999999999999,0.5752212389380541
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,13.0,1123200.0,1.79,125.4,119.57499999999999,133.7,14.125,0.0,159.25999999999988,72.39999999999999,0.4123893805309747
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,14.0,1209600.0,1.79,123.0,119.57499999999999,133.7,14.125,1.5299999999999727,159.25999999999988,72.39999999999999,0.2424778761061955
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,15.0,1296000.0,1.79,123.05,119.57499999999999,133.7,14.125,8.38000000000011,159.25999999999988,72.39999999999999,0.24601769911504484
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,16.0,1382400.0,1.79,120.1,119.57499999999999,133.7,14.125,0.0,159.25999999999988,72.39999999999999,0.037168141592920756
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,17.0,1468800.0,1.79,118.6,119.57499999999999,133.7,14.125,0.0,159.25999999999988,72.39999999999999,-0.06902654867256597
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,18.0,1555200.0,1.79,118.5,119.57499999999999,133.7,14.125,0.25,159.25999999999988,72.39999999999999,-0.07610619469026468
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,19.0,1641600.0,1.79,132.0,119.57499999999999,133.7,14.125,52.32999999999993,159.25999999999988,72.39999999999999,0.8796460176991159
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,20.0,1728000.0,1.79,124.6,119.57499999999999,133.7,14.125,0.0,159.25999999999988,72.39999999999999,0.35575221238938093
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,21.0,1814400.0,1.79,119.1,119.57499999999999,133.7,14.125,2.5399999999999636,159.25999999999988,72.39999999999999,-0.033628318584070394
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,22.0,1900800.0,1.79,119.8,119.57499999999999,133.7,14.125,12.950000000000045,159.25999999999988,72.39999999999999,0.015929203539823612
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,23.0,1987200.0,1.79,122.4,119.57499999999999,133.7,14.125,4.829999999999927,159.25999999999988,72.39999999999999,0.2000000000000012
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,24.0,2073600.0,1.79,121.2,119.57499999999999,133.7,14.125,5.079999999999927,159.25999999999988,72.39999999999999,0.11504424778761163
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,25.0,2160000.0,1.79,125.7,119.57499999999999,133.7,14.125,11.940000000000055,159.25999999999988,72.39999999999999,0.4336283185840718
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,26.0,2246400.0,1.79,130.8,119.57499999999999,133.7,14.125,22.860000000000127,159.25999999999988,72.39999999999999,0.7946902654867273
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,27.0,2332800.0,1.79,128.5,119.57499999999999,133.7,14.125,12.189999999999827,159.25999999999988,72.39999999999999,0.6318584070796468
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,28.0,2419200.0,1.79,135.5,119.57499999999999,133.7,14.125,59.940000000000055,159.25999999999988,72.39999999999999,1.1274336283185848
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,29.0,2505600.0,1.79,135.6,119.57499999999999,133.7,14.125,28.450000000000045,159.25999999999988,72.39999999999999,1.1345132743362836
Cleveland Corral,mid_P1,mid_P1_042_2006-02-28,2006-02-28,2006-03-06,train,30.0,2592000.0,1.79,134.3,119.57499999999999,133.7,14.125,38.8599999999999,159.25999999999988,72.39999999999999,1.0424778761061964
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,0.0,0.0,1.79,135.05,122.80000000000001,135.05,12.25,55.12000000000012,68.06999999999994,52.19999999999999,1.0
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,1.0,86400.0,1.79,128.4,122.80000000000001,135.05,12.25,0.25,68.06999999999994,52.19999999999999,0.4571428571428567
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,2.0,172800.0,1.79,116.8,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-0.4897959183673481
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,3.0,259200.0,1.79,112.5,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-0.8408163265306132
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,4.0,345600.0,1.79,109.7,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-1.0693877551020414
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,5.0,432000.0,1.79,108.9,122.80000000000001,135.05,12.25,9.659999999999854,68.06999999999994,52.19999999999999,-1.134693877551021
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,6.0,518400.0,1.79,117.6,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-0.4244897959183687
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,7.0,604800.0,1.79,113.0,122.80000000000001,135.05,12.25,3.0399999999999636,68.06999999999994,52.19999999999999,-0.8000000000000009
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,8.0,691200.0,1.79,117.55,122.80000000000001,135.05,12.25,1.5299999999999727,68.06999999999994,52.19999999999999,-0.4285714285714297
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,9.0,777600.0,1.79,109.2,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-1.1102040816326537
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,10.0,864000.0,1.79,106.6,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-1.3224489795918382
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,11.0,950400.0,1.79,105.85,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-1.3836734693877566
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,18.0,1555200.0,1.79,100.7,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-1.804081632653062
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,19.0,1641600.0,1.79,101.9,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-1.7061224489795923
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,20.0,1728000.0,1.79,96.3,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-2.16326530612245
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,21.0,1814400.0,1.79,90.7,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-2.620408163265307
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,22.0,1900800.0,1.79,85.9,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-3.0122448979591843
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,23.0,1987200.0,1.79,81.7,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-3.3551020408163272
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,24.0,2073600.0,1.79,76.8,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-3.7551020408163276
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,25.0,2160000.0,1.79,72.9,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-4.073469387755103
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,26.0,2246400.0,1.79,68.7,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-4.4163265306122454
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,27.0,2332800.0,1.79,63.8,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-4.816326530612246
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,28.0,2419200.0,1.79,60.1,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-5.1183673469387765
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,29.0,2505600.0,1.79,55.2,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-5.518367346938776
Cleveland Corral,mid_P1,mid_P1_043_2006-04-16,2006-04-16,2006-04-16,train,30.0,2592000.0,1.79,52.2,122.80000000000001,135.05,12.25,0.0,68.06999999999994,52.19999999999999,-5.76326530612245
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,0.0,0.0,1.79,92.5,-1.4,92.5,93.9,17.78000000000003,87.37,0.19999999999999996,1.0
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,1.0,86400.0,1.79,82.1,-1.4,92.5,93.9,0.5099999999999909,87.37,0.19999999999999996,0.8892438764643237
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,2.0,172800.0,1.79,68.0,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.739084132055378
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,3.0,259200.0,1.79,61.0,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.6645367412140575
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,4.0,345600.0,1.79,57.29999999999999,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.6251331203407879
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,5.0,432000.0,1.79,55.0,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.6006389776357827
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,6.0,518400.0,1.79,53.1,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.5804046858359957
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,7.0,604800.0,1.79,50.8,-1.4,92.5,93.9,0.5099999999999909,87.37,0.19999999999999996,0.5559105431309903
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,8.0,691200.0,1.79,44.3,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.4866879659211927
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,9.0,777600.0,1.79,37.25,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.41160809371671986
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,10.0,864000.0,1.79,34.1,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.3780617678381256
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,11.0,950400.0,1.79,31.800000000000004,-1.4,92.5,93.9,12.949999999999989,87.37,0.19999999999999996,0.35356762513312034
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,12.0,1036800.0,1.79,28.8,-1.4,92.5,93.9,22.860000000000014,87.37,0.19999999999999996,0.32161874334398294
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,13.0,1123200.0,1.79,53.1,-1.4,92.5,93.9,7.8799999999999955,87.37,0.19999999999999996,0.5804046858359957
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,14.0,1209600.0,1.79,110.9,-1.4,92.5,93.9,30.47999999999996,87.37,0.19999999999999996,1.1959531416400426
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,15.0,1296000.0,1.79,112.1,-1.4,92.5,93.9,33.270000000000095,87.37,0.19999999999999996,1.2087326943556975
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,16.0,1382400.0,1.79,116.59999999999998,-1.4,92.5,93.9,21.84999999999991,87.37,0.19999999999999996,1.2566560170394034
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,17.0,1468800.0,1.79,112.1,-1.4,92.5,93.9,12.440000000000055,87.37,0.19999999999999996,1.2087326943556975
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,18.0,1555200.0,1.79,110.20000000000002,-1.4,92.5,93.9,6.610000000000014,87.37,0.19999999999999996,1.1884984025559107
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,19.0,1641600.0,1.79,112.2,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,1.2097976570820022
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,20.0,1728000.0,1.79,116.2,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,1.2523961661341854
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,21.0,1814400.0,1.79,113.70000000000002,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,1.225772097976571
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,22.0,1900800.0,1.79,109.1,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,1.1767838125665602
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,23.0,1987200.0,1.79,107.19999999999999,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,1.156549520766773
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,24.0,2073600.0,1.79,104.6,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,1.128860489882854
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,25.0,2160000.0,1.79,97.50000000000001,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,1.053248136315229
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,26.0,2246400.0,1.79,90.4,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.9776357827476039
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,27.0,2332800.0,1.79,84.7,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.9169329073482428
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,28.0,2419200.0,1.79,78.2,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.8477103301384452
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,29.0,2505600.0,1.79,75.4,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.817891373801917
Cleveland Corral,mid_P1,mid_P1_047_2007-02-09,2007-02-09,2007-02-11,train,30.0,2592000.0,1.79,72.4,-1.4,92.5,93.9,0.0,87.37,0.19999999999999996,0.7859424920127797
Cleveland Corral,mid_P1,mid_P1_048_2007-03-27,2007-03-27,2007-03-29,train,0.0,0.0,1.79,78.0,63.8,78.0,14.200000000000003,0.0,34.55000000000007,0.6,1.0
Cleveland Corral,mid_P1,mid_P1_048_2007-03-27,2007-03-27,2007-03-29,train,1.0,86400.0,1.79,71.5,63.8,78.0,14.200000000000003,0.0,34.55000000000007,0.6,0.5422535211267606
