"Reid, M.E., Brien, D.L., and LaHusen, Richard G., Landslide monitoring data for the Cleveland Corral landslide near U.S. Highway 50, El Dorado County, California"
U.S. Geological Survey data release: https://doi.org/10.5066/P1P9DMFX
daily rainfall maxima and daily medians other sensors at toe station, 2002 - 2018
date,mid_downslope_extensometer_cm_mid_E2_B,mid_shallow_piezometer_cm_mid_P1,mid_deep_open_tube_piezometer_cm_mid_P2,mid_deep_driven_piezometer_cm_mid_P4,mid_upslope_mid_deep_driven_piezometer_cm_mid_P5,mid_downslope_mid_deep_driven_piezometer_cm_mid_P6,mid_precipitation_mm_mid_R
10/3/2012,0,0.2,-0.6,,,0.3,0
10/4/2012,0,0.2,-0.6,,,0.3,0
10/5/2012,0.2,0.2,-0.7,,,0.2,0
10/6/2012,0.2,0.2,-0.7,,,0.2,0
10/7/2012,0.2,0.2,-0.7,,,0.2,0
10/8/2012,0.4,0.2,-0.8,,,0.2,0
10/9/2012,0.4,0.2,-0.7,,,0.1,0
10/10/2012,0.4,0.2,-0.7,,,0.2,0
10/11/2012,0.6,0.2,-0.7,,,0,0
10/12/2012,0.6,0.2,-0.8,,,0.1,0
10/13/2012,0.5,0.2,-0.8,,,0.2,0
10/14/2012,0.4,0.5,-0.8,,,0.2,0
10/15/2012,0.4,0.2,-0.8,,,0.2,0
10/16/2012,0.3,0.2,-0.75,,,0.2,0
10/17/2012,0.2,0,-0.7,,,0.2,0
10/18/2012,0.2,0.2,-0.6,,,0.3,0
10/19/2012,0.4,0.35,-0.7,,,0,0
10/20/2012,0.4,0.2,-0.6,,,0.2,0
10/21/2012,0.6,0.1,-0.6,,,0.1,0
10/22/2012,0.8,0,-0.8,,,-0.1,32.26
10/23/2012,1.4,0,-0.7,,,-0.1,57.15
10/24/2012,1.6,0,-0.7,,,-0.1,66.29
10/25/2012,1.4,0,-0.7,,,0,66.29
10/26/2012,1.2,0,-0.6,,,0.2,66.29
10/27/2012,1.2,0,-0.7,,,0.2,66.29
10/28/2012,1,0,-0.7,,,0.2,66.29
10/29/2012,1,-0.1,-0.6,,,0.2,66.29
10/30/2012,1,-0.2,-0.6,,,0.2,66.29
10/31/2012,1,-0.2,-0.6,,,0.2,66.29
11/1/2012,1.2,-0.2,-0.6,,,0.2,84.07
11/2/2012,1.2,-0.2,-0.7,,,0.2,84.07
11/3/2012,1,-0.2,-0.6,,,0.2,84.07
11/4/2012,1,-0.3,-0.6,,,0.3,84.07
11/5/2012,1,-0.2,-0.6,,,0.3,84.07
11/6/2012,1,-0.4,-0.6,,,0.2,84.07
11/7/2012,1,-0.4,-0.6,,,0.2,84.07
11/8/2012,1.2,-0.4,-0.65,,,0,88.39
11/9/2012,1.4,-0.4,-0.7,,,-0.1,93.73
11/10/2012,2.3,-0.4,-0.7,,,-0.2,97.79
11/11/2012,2.1,-0.7,-0.7,,,-0.2,103.89
11/12/2012,1.8,-0.55,-0.75,,,-0.1,104.14
11/13/2012,1.6,-0.4,-0.7,,,0.1,104.14
11/14/2012,1.4,-0.7,-0.7,,,0.2,104.14
11/15/2012,1.4,-0.7,-0.7,,,0.15,104.14
11/16/2012,1.4,-0.7,-0.8,,,0,105.41
11/17/2012,1.4,-0.9,-0.8,,,0,130.3
11/18/2012,1.4,-0.9,-0.8,,,-0.1,149.35
11/19/2012,1.4,-0.9,-0.8,,,0,149.35
11/20/2012,1.4,-0.9,-0.8,,,0,150.62
11/21/2012,1.4,-0.9,-0.8,,,0,163.07
11/22/2012,1.4,-0.9,-0.8,,,0,163.07
11/23/2012,1.4,-0.9,-0.8,,,0,163.07
11/24/2012,1.4,-0.9,-0.8,,,0.1,163.07
11/25/2012,1.4,-0.9,-0.8,,,0,163.07
11/26/2012,1.4,-1.1,-0.8,,,0,163.07
11/27/2012,1.4,-1.1,-0.8,,,0,163.07
11/28/2012,1.6,-1.1,-0.8,,,0,188.21
11/29/2012,1.4,-1.1,-0.9,,,0,202.44
11/30/2012,1.4,24.1,-0.9,,,0,286
12/1/2012,1.4,-1.6,-0.9,,,0,304.29
12/2/2012,1.4,26.25,-0.9,,,-0.1,366.78
12/3/2012,1.4,8.85,-0.9,,,0,366.78
12/4/2012,1.4,-2.1,-0.9,,,-0.1,371.35
12/5/2012,1.4,1.75,-0.9,,,0,401.07
12/6/2012,1.4,26.7,-0.95,,,-0.05,401.32
12/7/2012,1.4,11.6,-1,,,-0.1,401.32
12/8/2012,1.4,1.2,-1,,,-0.1,401.32
12/9/2012,1.4,-2.5,-1,,,-0.1,401.32
12/10/2012,1.4,-3.2,-1,,,-0.1,401.32
12/11/2012,1.2,-3.2,-1,,,-0.1,401.32
12/12/2012,1.4,-3.2,-1.1,,,-0.25,415.8
12/13/2012,1.6,-1.6,-1.1,,,-0.35,419.35
12/14/2012,1.6,-1.6,-1,,,-0.4,419.35
12/15/2012,1.6,-1.8,-1.1,,,-0.4,420.88
12/16/2012,1.4,-1.6,-1.1,,,-0.3,423.42
12/17/2012,1.4,-1.4,-1.1,,,-0.2,453.39
12/18/2012,1.4,35.85,-1.1,,,-0.3,454.91
12/19/2012,1.6,26.5,-1.1,,,-0.4,455.17
12/20/2012,1.6,20.9,-1.15,,,-0.3,455.17
12/21/2012,1.6,15.9,-1.15,,,-0.3,459.74
12/22/2012,1.6,13.7,-1.1,,,-0.3,492.25
12/23/2012,2.1,85.85,-1.2,,,-0.3,530.61
12/24/2012,1.8,96.65,41.7,,,-0.3,532.64
12/25/2012,1.8,83.3,68.55,,,-0.3,545.85
12/26/2012,3.9,103.25,86.15,,,-0.4,557.78
12/27/2012,2.8,94.9,94.35,,,-0.4,571.25
12/28/2012,2.1,89.6,101.15,,,-0.4,574.8
12/29/2012,2.1,84.9,106.95,,,-0.3,578.36
12/30/2012,1.8,85.2,107.5,,,-0.3,580.39
12/31/2012,1.7,82.1,105.3,,,-0.3,580.39
1/1/2013,0.8,79.1,105.7,,,-0.3,580.39
1/2/2013,0.8,75.4,106.3,,,-0.3,580.39
1/3/2013,0.6,71.5,106.9,,,-0.2,580.39
1/4/2013,0.6,67.3,106.5,,,-0.2,580.39
1/5/2013,0.6,63.8,108.15,,,-0.2,580.39
1/6/2013,0.8,60.1,111.7,,,-0.3,584.2
1/7/2013,0.6,55,108.5,,,-0.3,584.45
1/8/2013,0.6,51.8,107.3,,,-0.1,584.45
1/9/2013,0.6,49.9,109.45,,,-0.1,589.79
1/10/2013,0.8,46.9,111,,,-0.4,591.57
1/11/2013,0.8,45,106.4,,,-0.4,591.82
1/12/2013,0.8,45.5,105.1,,,-0.4,591.82
1/13/2013,0.8,44.3,104.2,,,-0.5,591.82
1/14/2013,0.8,41.3,100,,,-0.3,591.82
1/15/2013,0.6,39.6,96.8,,,-0.1,591.82
1/16/2013,0.4,38.3,97.05,,,-0.1,591.82
1/17/2013,0.4,37.4,100,,,0,591.82
1/18/2013,0.4,35.5,100.55,,,-0.1,591.82
1/19/2013,0.2,33.2,99.7,,,-0.1,591.82
1/20/2013,0.2,32,98.9,,,0,591.82
1/21/2013,0.2,30.4,99.2,,,0,591.82
1/22/2013,0.2,29,99.1,,,0.1,591.82
1/23/2013,0,27.6,99.1,,,0.1,591.82
1/24/2013,0.2,24.8,96.5,,,0,598.17
1/25/2013,0,23.2,94.5,,,0.1,605.28
1/26/2013,0.2,22.8,98.25,,,0,605.54
1/27/2013,0.2,19.5,95.8,,,-0.1,607.57
1/28/2013,0.4,17.2,91.6,,,-0.15,607.57
1/29/2013,0.2,14.6,86.6,,,-0.1,607.57
1/30/2013,0.2,12.5,83.9,,,0,607.57
1/31/2013,0.2,11.4,83.95,,,0,607.57
2/1/2013,0.1,10.2,84.4,,,0,607.57
2/2/2013,0.2,7.9,82.8,,,0,607.57
2/3/2013,0.2,7.2,84,,,0,607.57
2/4/2013,0,6,84.55,,,0,607.57
2/5/2013,0.2,4.9,85.2,,64.3,0,607.57
2/6/2013,0.2,2.8,82.8,,63.65,-0.1,607.57
2/7/2013,0.4,1.6,82.3,,63.2,-0.2,610.62
2/8/2013,0.4,1.3,85.8,,64,-0.2,611.38
2/9/2013,0.4,-0.9,82.05,,64.6,-0.2,611.38
2/10/2013,0.2,-3,78,,64.5,-0.1,611.38
2/11/2013,0.2,-3,74.3,,64.3,-0.1,611.38
2/12/2013,0.2,-3.2,68.4,,63.3,-0.1,611.38
2/13/2013,0.2,-3.2,68.35,,61.9,-0.1,611.38
2/14/2013,-0.2,-3.2,69.2,,61.1,0.1,611.38
2/15/2013,-0.2,-3.2,67.2,,60.4,0.2,611.38
2/16/2013,0,-3.2,67.8,,59.6,0,611.38
2/17/2013,0,-3.2,73.2,,60,0,611.38
2/18/2013,0,-3.2,74,,60.65,0,611.38
2/19/2013,0.2,-3.2,78.05,,61.6,-0.1,611.63
2/20/2013,0.4,-3.2,74.1,,62.6,-0.1,622.3
2/21/2013,0.2,-3.2,66.55,,62.4,-0.1,622.3
2/22/2013,0.2,-3.2,61.5,,61.6,0,622.3
2/23/2013,0.2,-3.2,62.3,,60.45,-0.1,624.08
2/24/2013,0.2,-3.2,61.9,,59.8,-0.1,624.08
2/25/2013,0.2,-3.2,60.2,,58.9,-0.1,624.08
2/26/2013,0,-3.2,61.2,,58.3,0,624.08
2/27/2013,0,-3.2,57.25,,57.8,0.1,624.08
2/28/2013,-0.2,-3.2,53.9,,56.6,0.2,624.08
3/1/2013,-0.2,-3.2,53.8,,55.5,0.2,624.08
3/2/2013,-0.4,-3.2,57.65,,55.1,0.2,624.08
3/3/2013,-0.2,-3.2,62.6,,55.4,0.1,636.27
3/4/2013,-0.2,-3.2,61.8,,56.2,0.2,636.27
3/5/2013,-0.2,-3.2,62.9,,56.9,0.1,636.27
3/6/2013,0.2,-3.2,65.2,,57.8,0,660.65
3/7/2013,0.2,-3.2,63.1,,58.6,-0.05,661.92
3/8/2013,0,-3.2,64.1,,59.5,0,669.29
3/9/2013,0,-3.2,54.6,,59.8,0.1,669.54
3/10/2013,-0.2,-3.2,48.9,,57.5,0.2,669.54
3/11/2013,-0.2,-3.2,50.2,,56.9,0.3,669.54
3/12/2013,-0.4,-3,52.15,,56.5,0.3,669.54
3/13/2013,-0.4,-3.2,51.3,,56.1,0.3,669.54
3/14/2013,-0.4,-3.2,51.5,,55.7,0.4,669.54
3/15/2013,-0.4,-3.2,53.05,,55.6,0.3,669.54
3/16/2013,-0.4,-3,54.4,,55.9,0.5,669.54
3/17/2013,-0.4,-3,54.1,,56.1,1.6,669.54
3/18/2013,-0.4,-3,53.6,,56.4,2.35,669.54
3/19/2013,-0.4,-3,52.4,,56.6,2.8,677.93
3/20/2013,-0.2,-3,55.8,,56.5,3.5,705.87
3/21/2013,-0.2,-3,54.8,,53.8,6,706.12
3/22/2013,-0.2,-3,54.6,,56.1,7.05,706.12
3/23/2013,-0.4,-3,52.1,,48.3,6.8,706.12
3/24/2013,-0.4,-3,51.35,,56.9,8.3,706.12
3/25/2013,-0.4,-3,52.7,,62.35,11.15,706.12
3/26/2013,-0.2,-3.2,53.6,,59.9,12,706.12
3/27/2013,-0.2,-3.2,53.1,,59.2,12.5,706.63
3/28/2013,-0.2,-3.2,50.7,,59.9,12.1,706.88
3/29/2013,-0.6,-3.2,48.4,,58.45,11.8,706.88
3/30/2013,-0.4,-3.2,49,,58.4,13.7,724.66
3/31/2013,-0.2,-3.2,50.1,,58.6,15.5,744.98
4/1/2013,-0.2,-3.2,49.8,,58.8,15.8,750.57
4/2/2013,-0.4,-3.2,48.6,,58.9,16.2,750.57
4/3/2013,-0.4,-3.2,48.6,,59,17.7,750.57
4/4/2013,-0.2,-3.2,51.5,,60.5,20,764.03
4/5/2013,-0.4,-3.2,52.1,,61.6,21.25,764.03
4/6/2013,-0.2,-3.2,53.3,,60.4,22.75,764.03
4/7/2013,-0.2,-3.2,62.25,,61.2,26.2,769.11
4/8/2013,-0.2,-3.2,67,,63.55,34.9,776.22
4/9/2013,-0.3,-3.2,62.7,,65.2,33.7,776.22
4/10/2013,-0.4,-3.2,60.05,,65.9,32.4,776.22
4/11/2013,-0.4,-3.2,65.5,,67.2,39.2,776.22
4/12/2013,-0.6,-3.2,68.8,,69,45.1,776.22
4/13/2013,-0.4,-3.2,69.7,,70.5,48.15,776.22
4/14/2013,-0.4,-3.5,71,,71.95,51.8,776.22
4/15/2013,-0.2,-3.5,72.5,,73.4,55.9,781.05
4/16/2013,0.4,-3.7,68.5,,74.3,55.3,785.37
4/17/2013,0.2,-3.9,62.4,,74.3,51.9,785.37
4/18/2013,0.4,-3.9,59.9,,74,51.2,785.37
4/19/2013,,-3.5,59.85,,73.6,52.9,785.37
4/20/2013,,-3.7,63.9,,73.95,58.2,785.37
4/21/2013,,-3.9,64.5,,74.4,61.3,785.37
4/22/2013,,-4.2,65.4,,75.1,64,785.37
4/23/2013,,-3.9,65.9,,75.7,66.5,785.37
4/24/2013,,-2.1,65.75,,76.4,68,785.37
4/25/2013,,-2.1,62.8,,76.7,67.9,785.37
4/26/2013,,-2.1,56.8,,76.25,62.9,785.37
4/27/2013,,-2.1,54.4,,75.4,60.9,785.37
4/28/2013,,-2.1,56.15,,75,64.1,785.37
4/29/2013,,-2.1,59.5,,75.4,68.7,785.37
4/30/2013,1.6,-1.8,61.2,,76.1,71.3,785.37
5/1/2013,1.6,-1.8,55.85,,76,67.2,785.37
5/2/2013,1.6,-1.8,49.2,,75.1,60.6,785.37
5/3/2013,1.4,-1.8,51,,74.2,62.9,785.37
5/4/2013,1.4,-1.8,57.7,,75,70.15,785.37
5/5/2013,1.6,-1.8,59.7,,75.9,73.3,785.37
5/6/2013,1.8,-0.2,53.9,,75.9,67.15,801.62
5/7/2013,2.1,0,49.05,,75.3,62.9,812.04
5/8/2013,1.8,0,45,,74.4,60.1,814.58
5/9/2013,1.6,0,42.7,,73.3,58.8,816.1
5/10/2013,1.6,0.2,41.05,,72,57.5,816.1
5/11/2013,1.4,0.2,38.7,,70.9,56.7,816.1
5/12/2013,1.4,0.2,37.9,,69.7,56.5,816.1
5/13/2013,1.4,1.4,38.5,,68.9,58.35,816.1
5/14/2013,1.4,3.3,41.1,,68.7,61.7,816.1
5/15/2013,1.6,3,40.4,,68.6,61.1,816.1
5/16/2013,1.8,0.7,40.4,,,60.9,820.59
5/17/2013,1.6,0.5,39.7,,,60.95,820.59
5/18/2013,1.6,0.2,35.6,,,57.75,820.59
5/19/2013,1.6,0,34.2,,,56.2,820.59
5/20/2013,1.4,-0.2,34,,,56.8,820.59
5/21/2013,1.4,-0.4,35.1,,,58.5,820.59
5/22/2013,1.6,-0.7,35.7,,,59.65,820.59
5/23/2013,1.6,-0.9,33.6,,,58.9,820.59
5/24/2013,1.6,-1.4,31,,,55.9,820.59
5/25/2013,1.6,-1.6,29.3,,,54.6,820.59
5/26/2013,1.6,-1.8,24.3,,,52.6,820.59
5/27/2013,1.6,-2.1,22.5,,,50.5,826.94
5/28/2013,1.5,-2.3,24.2,,,52.55,832.78
5/29/2013,1.4,-1.95,23.9,,,52.6,835.07
5/30/2013,1.4,-0.2,21.2,,,51,835.07
5/31/2013,1.2,-0.7,18.15,,,48.6,835.07
6/1/2013,1.2,-1.4,17.8,,,48.5,835.07
6/2/2013,1,-1.4,20.2,,,51.1,835.07
6/3/2013,1,-1.4,18.8,,,50.8,835.07
6/4/2013,1,-1.4,14.25,,,47.7,835.07
6/5/2013,1,-1.1,9.35,,,44.2,835.07
6/6/2013,1,-1.4,9,,,43.2,835.07
6/7/2013,0.8,-1.4,8.5,,,42.8,835.07
6/8/2013,0.8,-1.1,8.4,,,43.2,835.07
6/9/2013,0.8,-1.1,7.8,,,42.6,835.07
6/10/2013,1,-1.4,7.3,,,41.15,835.32
6/11/2013,1,-1.1,5.95,,,37.5,835.32
6/12/2013,1.1,-1.4,4.6,,,36.1,835.32
6/13/2013,1.2,-1.4,3.1,,,33.85,835.32
6/14/2013,1,-1.1,2.6,,,33.9,835.32
6/15/2013,1,-1.4,1.5,,,33.9,835.32
6/16/2013,1,-1.1,-0.05,,,30,835.32
6/17/2013,1,-1.4,-1.5,,,27.9,835.32
6/18/2013,1.2,-1.1,-1.6,,,29.3,835.32
6/19/2013,1.2,-1.4,-1.6,,,28.4,835.32
6/20/2013,1.2,-1.1,-1.5,,,26.75,835.32
6/21/2013,1.2,-1.1,-1.5,,,25.5,835.32
6/22/2013,1,-1.1,-1.5,,,24.6,835.32
6/23/2013,1.2,-1.1,-1.4,,,25,835.32
6/24/2013,1.4,-1.1,-1.5,,,24,856.91
6/25/2013,1.2,-1.4,-1.5,,,20,867.07
6/26/2013,1.2,-1.1,-1.5,,,16.55,867.07
6/27/2013,1.2,-1.1,-1.5,,,14.1,867.07
6/28/2013,1.2,-1.1,-1.5,,,13.8,867.07
6/29/2013,1,-1.1,-1.5,,35.1,14.6,867.07
6/30/2013,1,-1.1,-1.5,,34.1,15.2,867.07
7/1/2013,0.8,-1.1,-1.5,,33,14.1,867.07
7/2/2013,0.8,-0.9,-1.4,,31.7,11.3,867.07
7/3/2013,0.6,-0.9,-1.4,,30.4,10.55,867.07
7/4/2013,0.6,-0.9,-1.4,,29.4,11.3,867.07
7/5/2013,0.8,-0.9,-1.4,,28.5,11.3,867.07
7/6/2013,0.8,-0.7,-1.4,,27.3,8.7,867.07
7/7/2013,0.8,-0.7,-1.4,,26.1,5.7,867.07
7/8/2013,0.8,-0.7,-1.4,,24.6,1.4,867.07
7/9/2013,0.8,-0.7,-1.45,,22.9,0.5,867.07
7/10/2013,0.8,-0.7,-1.4,,21.1,0.5,867.07
7/11/2013,0.8,-0.7,-1.4,,19.5,0.5,867.07
7/12/2013,0.8,-0.7,-1.4,,18,0.45,867.07
7/13/2013,0.8,-0.7,-1.4,,16.6,0.4,867.07
7/14/2013,0.8,-0.7,-1.4,,15.1,0.4,867.07
7/15/2013,0.8,-0.7,-1.4,,13.65,0.4,867.07
7/16/2013,0.8,-0.7,-1.4,,12.2,0.4,867.07
7/17/2013,0.8,-0.7,-1.4,,8.4,0.35,867.07
7/18/2013,0.8,-0.7,-1.4,,4.45,0.4,867.07
7/19/2013,0.8,-0.7,-1.4,,1.5,0.5,867.07
7/20/2013,0.6,-0.7,-1.4,,-0.3,0.5,867.07
7/21/2013,0.6,-0.7,-1.4,,0.6,0.6,867.07
7/22/2013,0.6,-0.7,-1.4,,0.65,0.5,867.07
7/23/2013,0.8,-0.7,-1.4,,0.6,0.5,867.07
7/24/2013,0.7,-0.4,-1.4,,0.6,0.5,867.07
7/25/2013,0.6,-0.4,-1.4,,0.7,0.5,867.07
7/26/2013,0.6,-0.4,-1.4,,0.6,0.5,867.07
7/27/2013,0.6,-0.4,-1.2,,0.6,0.5,867.07
7/28/2013,0.6,-0.4,-1.3,,0.6,0.5,867.07
7/29/2013,0.6,-0.4,-1.2,,0.6,0.5,867.07
7/30/2013,0.6,-0.4,-1.2,,0.6,0.4,867.07
7/31/2013,0.8,-0.4,-1.1,,0.6,0.5,867.07
8/1/2013,0.8,-0.4,-1.1,,0.6,0.4,867.07
8/2/2013,0.8,-0.4,-1.2,,0.6,0.35,867.07
8/3/2013,0.8,-0.4,-1.1,,0.6,0.5,867.07
8/4/2013,0.8,-0.4,-1.1,,0.6,0.4,867.07
8/5/2013,0.8,-0.4,-1.1,,0.6,0.45,867.07
8/6/2013,0.8,-0.4,-1.1,,0.6,0.5,867.07
8/7/2013,0.8,-0.4,-1.1,,0.6,0.4,867.07
8/8/2013,0.8,-0.4,-1.1,,0.6,0.3,867.07
8/9/2013,0.8,-0.2,-1.1,,0.6,0.4,867.07
8/10/2013,0.8,-0.2,-1.1,,0.6,0.3,867.07
8/11/2013,0.8,-0.4,-1.1,,0.6,0.35,867.07
8/12/2013,0.8,-0.4,-1.1,,0.6,0.5,867.07
8/13/2013,0.8,-0.2,-1.1,,0.6,0.45,867.07
8/14/2013,0.8,-0.4,-1.1,,0.6,0.5,867.07
8/15/2013,0.8,-0.2,-1,,0.6,0.5,867.07
8/16/2013,0.8,-0.2,-1,,0.6,0.5,867.07
8/17/2013,0.8,-0.2,-1.1,,0.6,0.5,867.07
8/18/2013,0.8,-0.2,-1.1,,0.6,0.6,867.07
8/19/2013,0.8,-0.2,-1,,0.6,0.5,867.07
8/20/2013,0.6,-0.2,-1,,0.6,0.6,867.07
8/21/2013,0.8,-0.2,-1,,0.6,0.5,867.07
8/22/2013,0.8,-0.2,-0.9,,0.5,0.4,867.07
8/23/2013,1.2,-0.2,-0.9,,0.4,0.4,867.07
8/24/2013,1.4,-0.2,-0.9,,0.5,0.3,867.07
8/25/2013,1.3,-0.2,-0.9,,0.4,0.4,867.07
8/26/2013,1.2,-0.2,-0.9,,0.5,0.4,867.07
8/27/2013,1.2,-0.2,-0.9,,0.5,0.5,867.07
8/28/2013,1.2,-0.2,-0.9,,0.5,0.5,867.07
8/29/2013,1.2,-0.2,-0.9,,0.5,0.5,867.07
8/30/2013,1.2,-0.2,-0.8,,0.45,0.5,867.07
8/31/2013,1.2,-0.2,-0.8,,0.4,0.5,867.07
9/1/2013,1.2,0,-0.8,,0.4,0.45,867.33
9/2/2013,1.2,-0.2,-0.85,,0.4,0.4,867.33
9/3/2013,1.2,0,-0.8,,0.4,0.5,867.33
9/4/2013,1.2,0,-0.8,,0.4,0.5,867.33
9/5/2013,1.2,0,-0.8,,0.4,0.4,867.33
9/6/2013,1.2,-0.2,-0.8,,0.4,0.5,867.33
9/7/2013,1.2,0,-0.8,,0.4,0.5,867.33
9/8/2013,1.2,0,-0.8,,0.5,0.5,867.33
9/9/2013,,,,,,,
9/10/2013,,,,,,,
9/11/2013,1,0,-0.8,,0.4,0.6,867.33
9/12/2013,1.3,0,-0.8,,0.4,0.5,867.07
9/13/2013,1.2,0,-0.8,,0.3,0.5,867.07
9/14/2013,1.2,0,-0.7,,0.3,0.6,867.07
9/15/2013,1.4,0.1,-0.8,,0.3,0.5,867.07
9/16/2013,1.4,0,-0.8,,0.3,0.5,867.07
9/17/2013,1.6,0.2,-0.8,,0.2,0.4,867.07
9/18/2013,1.4,0.2,-0.7,,0.2,0.4,867.07
9/19/2013,1.4,0,-0.7,,0.3,0.5,867.07
9/20/2013,1.4,0.2,-0.7,,0.2,0.5,867.07
9/21/2013,1.8,0,-0.8,,0.1,0.2,904.16
9/22/2013,1.8,0.2,-0.8,,0.1,0.2,904.41
9/23/2013,1.8,0.2,-0.8,,0.2,0.3,904.41
9/24/2013,1.8,0.2,-0.8,,0.15,0.2,904.41
9/25/2013,1.8,0,-0.8,,0.1,0.2,905.94
9/26/2013,2.1,0.2,-0.8,,0.1,0.1,905.94
9/27/2013,2.1,0,-0.8,,0.1,0.2,905.94
9/28/2013,1.8,0,-0.7,,0.2,0.3,905.94
9/29/2013,1.8,0,-0.7,,0.2,0.3,905.94
9/30/2013,1.8,0,-0.6,,0.1,0.2,905.94
10/1/2013,-0.2,0,-0.6,,0.1,0.3,0
10/2/2013,-0.2,0,-0.6,,0.2,0.3,0
10/3/2013,0,-0.1,-0.7,,0.2,0.3,0
10/4/2013,-0.2,-0.2,-0.7,,0.2,0.3,0
10/5/2013,-0.1,-0.2,-0.6,,0.2,0.3,0
10/6/2013,-0.2,-0.2,-0.6,,0.1,0.3,0
10/7/2013,-0.2,-0.2,-0.6,,0.1,0.3,0
10/8/2013,0,-0.2,-0.6,,0.1,0.3,0
10/9/2013,0,-0.2,-0.6,,0.1,0.2,0
10/10/2013,0,-0.2,-0.6,,0.1,0.2,0
10/11/2013,0,-0.2,-0.6,,0.1,0.3,0
10/12/2013,0,-0.2,-0.6,,0.1,0.2,0
10/13/2013,0,-0.4,-0.6,,0.1,0.2,0
10/14/2013,0,-0.2,-0.6,,0.1,0.2,0
10/15/2013,0,-0.2,-0.6,,0.1,0.3,0
10/16/2013,0,-0.4,-0.7,,0.1,0.3,0
10/17/2013,0,-0.4,-0.6,,0.1,0.2,0
10/18/2013,-0.2,-0.4,-0.7,,0.1,0.3,0
10/19/2013,-0.2,-0.4,-0.7,,0.1,0.3,0
10/20/2013,-0.2,-0.4,-0.7,,0.1,0.2,0
10/21/2013,1.8,-0.4,-0.7,,0.1,0.2,0
10/22/2013,1.8,-0.4,-0.7,,0.1,0.3,0
10/23/2013,1.8,-0.4,-0.6,,0.1,0.3,0
10/24/2013,1.8,-0.4,-0.7,,0.1,0.3,0
10/25/2013,1.8,-0.4,-0.7,,0.1,0.3,0
10/26/2013,1.8,-0.4,-0.8,,0.1,0.3,0
10/27/2013,2.1,-0.7,-0.8,,0.1,0.2,1.78
10/28/2013,2.5,-0.7,-0.8,,0,-0.1,26.16
10/29/2013,2.5,-0.7,-0.9,,0,0,27.94
10/30/2013,2.3,-0.7,-0.9,,0,0,27.94
10/31/2013,2.3,-0.7,-0.8,,0.1,0.2,27.94
11/1/2013,2.1,-0.7,-0.8,,0.1,0.2,27.94
11/2/2013,2.1,-0.7,-0.8,,0.1,0.2,27.94
11/3/2013,2.1,-0.7,-0.8,,0,0.2,27.94
11/4/2013,2.3,-0.7,-0.8,,0,0.1,27.94
11/5/2013,2.3,-0.7,-0.8,,0.05,0.1,27.94
11/6/2013,2.1,-0.7,-0.8,,0.2,0.2,27.94
11/7/2013,2.1,-0.7,-0.8,,0.3,0.2,27.94
11/8/2013,2.2,-0.9,-0.8,,0.1,0.2,27.94
11/9/2013,2.1,-0.9,-0.8,,0.1,0.2,27.94
11/10/2013,2.1,-0.9,-0.8,,0.1,0.2,27.94
11/11/2013,2.1,-0.7,-0.8,,0.1,0.2,27.94
11/12/2013,2.1,-0.9,-0.8,,0.1,0.2,27.94
11/13/2013,2.1,-0.9,-0.8,,0.1,0.2,27.94
11/14/2013,2.1,-0.9,-0.8,,0,0.2,27.94
11/15/2013,2.3,-1.1,-0.8,,0,0,27.94
11/16/2013,2.3,-0.9,-0.8,,0,0,27.94
11/17/2013,2.3,-1.1,-0.8,,0,0,27.94
11/18/2013,2.3,-1.1,-0.8,,0,0,27.94
11/19/2013,2.3,-1.1,-0.8,,0.1,0,35.31
11/20/2013,2.3,-1.1,-0.9,,0,0,65.79
11/21/2013,2.3,-1.1,-0.9,,0,-0.1,66.04
11/22/2013,2.5,-1.1,-0.9,,0,0,66.04
11/23/2013,2.5,-1.1,-0.8,,0,0,66.04
11/24/2013,2.5,-1.1,-0.8,,0,-0.1,66.04
11/25/2013,2.3,-1.1,-0.8,,0,0,66.04
11/26/2013,2.3,-1.1,-0.8,,0,0,66.04
11/27/2013,2.3,-1.1,-0.9,,0,0,66.04
11/28/2013,2.3,-1.4,-0.8,,0.05,0,66.04
11/29/2013,2.3,-1.4,-0.8,,0,-0.1,66.04
11/30/2013,2.3,-1.4,-0.9,,0.2,0,66.04
12/1/2013,2.3,-1.4,-0.9,,0.1,0,66.04
12/2/2013,2.3,-1.4,-0.9,,0.1,0,66.04
12/3/2013,2.5,-1.4,-0.9,,-0.15,-0.1,70.61
12/4/2013,2.7,-1.5,-0.9,,-0.1,-0.3,71.37
12/5/2013,2.7,-1.4,-0.9,,0,-0.3,71.37
12/6/2013,2.7,-1.6,-0.9,,-0.1,-0.3,71.37
12/7/2013,2.7,-1.6,-0.9,,-0.1,-0.4,71.37
12/8/2013,2.7,-1.6,-0.9,,-0.2,-0.4,78.74
12/9/2013,2.7,-0.7,-1,,-0.1,-0.4,81.03
12/10/2013,2.7,-0.4,-0.9,,0,-0.2,81.03
12/11/2013,2.7,-0.4,-0.9,,0.1,-0.1,81.03
12/12/2013,2.5,-0.4,-0.9,,0.2,-0.1,81.03
12/13/2013,2.5,-0.7,-1,,0.1,-0.1,81.03
12/14/2013,2.5,-0.9,-0.95,,0.3,-0.1,81.03
12/15/2013,2.5,-1.1,-1,,0.1,-0.1,81.03
12/16/2013,2.3,-1.1,-1,,0.1,0,81.03
